id,comment,category,label,note
7980,amader smaje susth nariibad drkarà¥¤,,Neutral,
7981,"bhal ldà¦¼ai calijà¦¼e jan, bon âœŠðŸ¼",,Positive,
7982,"tini janen je nariibad nariir smta nijà¦¼e, tader shreshthtb njà¦¼à¥¤ onek nkl nariibadii ache jara purushder ghà§ƒna kre, kintu tader mt lokera bà§ƒhttr bhalor jnj bishbke pribrtn krcheà¥¤ ekjn purush nariibadii hisebe ami blte cai bhjà¦¼ paojà¦¼ar drkar nei, amra pribrtn krte parià¥¤",,Positive,
7983,"bhabun, tini rashtrpti hle pà§ƒthibii ktta sundr htoà¥¤",,Positive,
7984,ami khushi je se ekjn nariibadii,,Positive,
7985,"ami stjii prshngsa kri je tini purushder jnj smtar kthao blechenà¥¤ tini ubhjà¦¼ pkshi eki hojà¦¼ar bishjà¦¼e ktha blechen, ek ba onjti stji gurutbpuurn njà¦¼à¥¤",,Neutral,
7986,apni thik blechen karn lokera sbsmjà¦¼ kebl ekti pksh nijà¦¼e ktha bleà¥¤,,Neutral,
7987,eta amake goosebumps dijà¦¼eche. purush ebng mhilader ktha shonar jnj apnake dhnjbad. ami apnake utsahit krià¥¤,,Positive,
7988,apnake dhnjbad karn onek loker ghà§ƒna krar upajà¦¼ rjà¦¼eche,,Neutral,
7989,"ami take dii, se obhinjà¦¼ krte pare",,Neutral,
7990,eti ekti shktishalii bktà§ƒta ebng bhag kra ucit!,,Positive,
7991,"ami apnake ebng apnar mt lokder jnj grbit, karn eti apnar mt manush jara ei pà§ƒthibiite ekti parthkj krte paren.",,Neutral,
7992,lingg smtar upr eti srbkaler sera bktà§ƒta â™¥ï¸,,Positive,
7993,"ami take bhalobasi ebng tar sathe ekmt, kintu se jane emn kichu jghnj lok ache jara etake bjbhar kre nariike ucctr jati ble ebng eke ""nariibad"" bleà¥¤ ami mne kri eti prjà¦¼ojniijà¦¼à¥¤",,Positive,
7994,apnar kache amar ekti bastb prshn ache: ken apni mne kren nariibadiira purushder ghà§ƒna kren?,,Neutral,
7995,"ami tar bktà§ƒta pchnd kri karn eti bjakhja kre je nariibad smprke kii durdantà¥¤ nariibad sadharn bishbaser upr bhitti kre je purush ebng mhilader sman odhikar thaka ucit, sadharn bishbaser pribrte nariibadii hojà¦¼a mane bipriit lingger prti tiibr ghà§ƒna prkash kraà¥¤",,Positive,
7996,apnar shj bjakhja jnj apnake dhnjbad,,Positive,
7997,"nariibad ekti andoln ja narii o purusher mdhje lingg smtar jnj ldà¦¼ai kreà¥¤ nariibadii tarai jara narii odhikarer jnj ldà¦¼ai kreà¥¤ kibhabe ubhjà¦¼ lingger jnj smta orjn kra jajà¦¼ se smprke ami tar sathe amar mtamt shejà¦¼ar kri, karn amra manush ebng eki bjkti, kintu bhinn linggerà¥¤ jngn jen nariike boishmj ba nipiidà¦¼n na kre",,Neutral,
7998,ami asha kri je ekdin amra bujhte parb je eti ekti bastb smsja ja sbiikà§ƒt ebng smadhan kra drkar,,Neutral,
7999,ami eti ontt 30 bar dekhechià¥¤ eta amake stjikarer samjer jnj ldà¦¼ai calijà¦¼e jete onupranit kreà¥¤,,Neutral,
8000,ami ki apnar sathe ktha blb?,,Neutral,
8001,nariibader smsja hl bishber emn kichu ongsh rjà¦¼eche jekhane nariibader sathe er kono smprk neià¥¤,,Neutral,
8002,"islami ekmatr sthan jekhane nariira kon kon kshetre purusher cejà¦¼e shreshth, purush kon kon kshetre nariir cejà¦¼e shreshth ebng narii onek kshetre purusher sman! sadharnbhabe narii-purush sman! e jnj sbar mansiktar pribrtn drkar! ami mne kri prkà§ƒt narii odhikar tkhni orjit hjà¦¼ jkhn islam ja dijà¦¼eche ta sthikbhabe prjà¦¼og kra hjà¦¼!",,Neutral,
8003,"na! asle, ami shunechi je mejà¦¼era cajà¦¼ tader chelera cirkal tader preme thakuk! shishur mto ami eta mene nite parinià¥¤",,Neutral,
8004,purushra nariir shriirer soundrjer muulj dejà¦¼à¥¤ ei purskar jjà¦¼er ashajà¦¼ ktjn kichu kren? jara muulj prishodh kre tara abar nijeder dosharop kreà¥¤ jini muulj prishodh kren tar sman hte hle apnake prthme nijeke pnj hisebe dekha bndh krte hbeà¥¤ pnjti grahker mto hte pare na,,Neutral,
8005,ami cai,,Positive,
8006,ei nibndhti amake apnar ekti bdà¦¼ bhkt kreche. eti ekti durdant nibndh ebng prtiti nariibadiir eti pdà¦¼a ucità¥¤,,Neutral,
8007,"ekjn krmjiibii â€‹â€‹purush bekar nariike bijà¦¼e krte mrijà¦¼a hjà¦¼e othe, kintu ekjn krmjiibii â€‹â€‹ba shikshit narii ekjn bekar jubkke mene nejà¦¼ naà¥¤ ekjn bekar purusher sathe bijà¦¼er din pribarer sman odhikarer jnj e dhrner prstab grhnjogj njà¦¼à¥¤",,Neutral,
8008,"eti ekti saikeler duti cakar mto: jdi tader ekti theme jajà¦¼, apni ekti saikel calate parben na, tai bishber duti caka purush ebng mhilaà¥¤",,Neutral,
8009,"keu eki hte pare na, emnki ekjn mhilao onj mhilar mto hte pare naà¥¤ samjer dharna ekti bhrantià¥¤",,Neutral,
8010,lekhker mto sb nariir mansikta eki thakle smaj bjbstha bhinn htoà¥¤,,Neutral,
8011,"nariir jdi purusher sman hojà¦¼ar ktha, tahle narii hjà¦¼e jnmajà¦¼ kii labh? mhilara otjnt smmanit ebng kichu upajà¦¼e emnki purushder thekeo ucctrà¥¤ ar ekhane manusher mrjada onek uncuteà¥¤ smtar ktha bla jabe naà¥¤ kintu tara eke oprer pripuurkà¥¤ etai bastbtaà¥¤",,Neutral,
8012,narii odhikarer jnj andoln ba dibser prjà¦¼ojn neià¥¤ islamer kathamor mdhje kebl nariirai odhikar o smman orjn krte pareà¥¤,,Neutral,
8013,"kibhabe narii purusher sman hte pare? amar kon dharna nai! narii narii ebng purush purush, tai nariir rajtbe se ranii ar purusher rajje purush rajaà¥¤ ei brtman cinta susth na osusth?",,Neutral,
8014,dhnjbad bhaià¥¤,,Positive,
8015,dhnjbad bhai,,Positive,
8016,keu sbar mt ek hte pare naà¥¤ ekhn nariira pichijà¦¼eà¥¤,,Neutral,
8017,sman odhikar caileà¥¤ ken chelera intarps prathmik bidjaljà¦¼ shikshk nibndhn priiksha dite pare na?,,Neutral,
8018,lekhk kthagulo sthik likhechen,,Positive,
8019,narii kkhno purusher sman hte pare naà¥¤ lebhel plejà¦¼ing phild thakte hbeà¥¤,,Neutral,
8020,"nariibader orth ei njà¦¼ je nariira purusher sman, brng nariiderke nariir mrjada ebng arth-samajik unnjà¦¼ner prjà¦¼ojniijà¦¼ sujog dejà¦¼à¥¤",,Neutral,
8021,lekhk jtarth,,Positive,
8022,nariii nariir jnj sbcejà¦¼e bdà¦¼ badha,,Neutral,
8023,"mhan, apni mhan",,Positive,
8024,hjan tumii thik,,Positive,
8025,apni osadharn kichu likhechen,,Positive,
8026,je dini hok na ken amra sbai manush,,Neutral,
8027,jiibne osmbhbà¥¤,,Neutral,
8028,khub sundr kthopkthn,,Positive,
8029,bah apni ashcrjjnk,,Positive,
8030,"stji, eta pdà¦¼ar muulj",,Positive,
8031,glpta khub bhalo,,Positive,
8032,darun lekhar stailà¥¤ ami ekti nirpeksh lekhar shoilii khunje pejà¦¼echi,,Positive,
8033,"dhnjbad, ami nibndhti pdà¦¼e upbhog krechi",,Positive,
8034,apnar sb ktha ekebare stjà¥¤,,Positive,
8035,"ami amar bhaike salam janai, karn ei shbdti onek kichu prman kreà¥¤",,Positive,
8036,"manniijà¦¼ ei sngsd sdsjke dhnjbad, ami bishbas kri, ei ainti bastbajà¦¼it hle e desher jub bekartb kmate khubi karjkr bhuumika rakhbeà¥¤",,Positive,
8037,ei dui dine tomar prtiti kthar stjta cokher samne dekhechi,,Positive,
8038,apnar upsthiti puro sbhake aro pranbnt kre toleà¥¤,,Positive,
8039,"onek sadharn manush tomake bhalobase, ken tumi ekakii bhabo? tomake ager mti sundr lagcheà¥¤",,Positive,
8040,"manbtar jjà¦¼ hbe, ami apnake antrikbhabe obhinndn janaià¥¤",,Positive,
8041,"apni amader roudrojjbl knja, prjà¦¼ojniijà¦¼ ushn alo dijà¦¼e amader alokit krchen, amra apnake lukanor jti ceshta kri na kenà¥¤",,Positive,
8042,jiibn sundr hbe jdi amra apnake smman kri ebng onusrn krià¥¤,,Positive,
8043,onek onek shubheccha!,,Positive,
8044,"apni apnar bjktitber jnj prijà¦¼, apnar lekhar jnj njà¦¼à¥¤ stta ebng srltar jnjà¥¤ ar pdà¦¼a amar nitj obhjasà¥¤",,Positive,
8045,"ami sei ognit sadharn manusher ekjn jara apnake obiram bhalbase, apnake shrddha kri ebng apnake ktta jiibnt dekhacche, khub sundr chbià¥¤",,Positive,
8046,sadharn manush tomake bhalobase ble keu tomake muchte parbe naà¥¤ bhalbasa,,Positive,
8047,"hjan, prijà¦¼tm, ami apnake onek bhalbasa ebng sukh kamna krià¥¤",,Positive,
8048,eti ekti cmtkar lekhar obhijntaà¥¤ bhalbasa ophurntà¥¤,,Positive,
8049,"shubh kamna sbsmjà¦¼, mjadamà¥¤",,Positive,
8050,ami tomar jnj ekjn manush hjà¦¼e uthte jacchià¥¤,,Neutral,
8051,apni khub udjmii bodh krben.,,Positive,
8052,apnar sera din,,Positive,
8053,apni khub bastb citr upsthapn krechenà¥¤ dhnjbad,,Positive,
8054,ami apnader sklke bhalbasi ebng apnader sklke mis krb djà¦¼a kre amader jnj dojà¦¼a krben,,Positive,
8055,"tini stjii durdant, ami tomader dujnkei bhalobasi",,Positive,
8056,mhan mhilar prti shrddha,,Positive,
8057,prm shrddha o bhalobasar sathe ðŸŽ‚ðŸŽ‰ðŸŽˆâ¤ï¸,,Positive,
8058,ami eta pchnd krechi ebng ekhno eta pchnd. tar sngge sonar gano bedà¦¼ate jaojà¦¼ar onek smà§ƒti acheà¥¤,,Positive,
8059,"bhalbhabe likhità¥¤ smst jthajth smmaner sathe, ami blte cai je lingg boishmjer biruddhe ldà¦¼ai krar jnj apnar prtishruti ek skale odà§ƒshj hjà¦¼e jabeà¥¤ agamii bhu bchr dhre objaht smrthner jnj iishbrer kache prarthna krunà¥¤",,Positive,
8060,stjii sundrii mhila,,Positive,
8061,"ekti sntaner jiibne pitar bhuumika gurutbpuurn, ebng ami er beshi ekmt hte parinià¥¤ jdio kichu purush shishur jiibne ongshgrhn krte skshm hjà¦¼ naà¥¤ je purushra tader sntander obhela kre tara tader prti kon mnojog dejà¦¼ na, tader parke khelte, bedà¦¼ate, mach dhrte ba jiibner smst bhal jinis krte nijà¦¼e jajà¦¼ naà¥¤ ami sbsmjà¦¼ amar mejà¦¼er sathe kichu krar ceshta kri, emnki jdi er orth bà§ƒshtir dine tar sathe bse tibhite tar ekti onushthan dekhaà¥¤ ami sbsmjà¦¼ amar baccader sathe eti krechià¥¤ emnki ami tader skrijà¦¼ thakar jnj badà¦¼ir baire ba ashepashe kichu krte sahajj krar ceshta krià¥¤",,Neutral,
8062,se onek buddhimanà¥¤ sundrii jubtii,,Positive,
8063,pà§ƒthibiite tar mto aro manush thaka ucit,,Neutral,
8064,"baba, apnar mejà¦¼eder ktha blte, skrijà¦¼ hte ebng sbkichu prshn krte utsahit krte bhulben naà¥¤",,Neutral,
8065,ki opuurb onubhuuti,,Positive,
8066,"se et muuljbanà¥¤ tini kkhni nijer upre dandà¦¼an na, srbda binjà¦¼ii ebng stjbadiià¥¤ ami oke bhalbasià¥¤ tar ekti cmtkar pribar ache, tar baba ekjn premmjà¦¼ manush, ekjn shantiprijà¦¼ manush jini tar mejà¦¼eke khub bhalobasenà¥¤ apni ja kichu kren tar jnj malala apnake dhnjbad, apnar shanti ebng bhalbasar bartar jnj apnake dhnjbadà¥¤ ami tomake bhalobasi",,Positive,
8067,ei soundrj ami apnake bjakhja krte cejà¦¼echilen,,Neutral,
8068,aj pà§ƒthibiite ei mejà¦¼er babar mto mhapurusher prjà¦¼ojnà¥¤,,Neutral,
8069,"apni sera, manush jai bluk na ken!",,Positive,
8070,lingg smtar muurt prtiikà¥¤,,Neutral,
8071,apni asl obstha janen naà¥¤ tini shikshar madhjme mejà¦¼eder kshmtajà¦¼n krchen kina ebng ken tini bideshe bse achen se smprke amar prshner uttr tara sbai dejà¦¼à¥¤,,Neutral,
8072,ami prarthna kri je smgr bishb shanti o smpriitir sathe bsbas krbe jate manbta bence thakte pareà¥¤,,Neutral,
8073,ami tar mto lmba kauke dekhte bhalobasià¥¤,,Positive,
8074,ami ekhane apnar stta bhalobasi ebng ami apnake bhalobasi.,,Positive,
8075,"stjii na, kintu jaihok apnake dhnjbad. jdio ami sman odhikarer pkshe, ami kkhnoi emn kichute bishbas krini ja ble je nariider sathe purushder cejà¦¼e bhal acrn kra ucità¥¤ smta nei",,Neutral,
8076,ami mhilader ogrgti thbil krar jnj amar sada bisheshadhikar bjbhar krte caià¥¤,,Neutral,
8077,amra eke oprke smman kri ebng eke oprke utsahit krià¥¤ eti ekti khub utsahjnk post!,,Positive,
8078,ami tomar sahser prshngsa krià¥¤,,Positive,
8079,"bishjà¦¼ti khubi gurutbpuurn, eta nijà¦¼e emn alocna hojà¦¼a khubi prjà¦¼ojnà¥¤",,Neutral,
8080,eti ekti onukrniijà¦¼ ebng sahsii obdanà¥¤,,Positive,
8081,ei dhrner prkashna mhilader jnj khubi gurutbpuurnà¥¤,,Neutral,
8082,apni nariibader sngjna ebng nariibadiider sngkhja dekhe obak hte parenà¥¤,,Neutral,
8083,eti ekti annddajà¦¼k alocna chil.,,Positive,
8084,ami tomake stjii pchnd kri ðŸ’šðŸ’š,,Positive,
8085,ajà¦¼ojk o bktader onek dhnjbadà¥¤,,Positive,
8086,amader ekhno onek pth padà¦¼i dite hbe karn manusher cintabhabna pribrtn kra khubi kthin kajà¥¤,,Neutral,
8087,onek narii narii unnjà¦¼ne badha sà§ƒshti kreà¥¤,,Neutral,
8088,"ongrsr njà¦¼, ongrsr jnsngkhja â¤",,Neutral,
8089,nariibad ki purushtantrik bjbsthajà¦¼ sman odhikar dabi kre?,,Neutral,
8090,narii-purusher sman odhikar o mrjadajà¦¼ bishbasii prtjek narii-purushi nariibadiià¥¤ nariibadii na hle ki manbtar kljane kaj kra smbhb? ei dhrner alocna aro prajà¦¼i onushthit kra prjà¦¼ojn.,,Neutral,
8091,"srkar jdi niiti, prkrijà¦¼a o prtishthaner prjà¦¼oger madhjme nariir deh o ostitb nijà¦¼ntrn kre, tahle rajniiti chadà¦¼a ei kshmtar ldà¦¼ai kiibhabe nirmuul hbe?",,Neutral,
8092,beshi naà¥¤ eta thik,,Neutral,
8093,tumi ja bhabo tai bloà¥¤,,Positive,
8094,"ekti bhal uddeshj, obshji.",,Positive,
8095,eta stj je bangladeshe nariibader pshcima trngger sathe sathe bangladeshe nariibad shikdà¦¼ dhrenià¥¤,,Neutral,
8096,ekti akrshniijà¦¼ alocna chil,,Positive,
8097,udahrn dilei bujhte parben,,Neutral,
8098,niirbta nijà¦¼m hjà¦¼e geche!,,Neutral,
8099,bhalo ebng sntoshjnk alocna,,Positive,
8100,"pà§ƒthibiite jemn onek purushtantrik narii ache, temni nariibadii purusho acheà¥¤",,Neutral,
8101,"ekjn narii nariibadii hte pare na, kintu ekjn purush nariibadii hte pareà¥¤",,Neutral,
8102,darun alocna! dhnjbad !,,Positive,
8103,ami onek din dhre ei dhrner ekti programer jnj opeksha krchilamà¥¤,,Neutral,
8104,"ken keu uprer hat thakte hbe? ""niiti"" smta smprke alocnar upr krtà§ƒtb krte pare naà¥¤",,Neutral,
8105,narii-purush ubhjà¦¼ei tader obsthane smmanità¥¤,,Neutral,
8106,islam nariike smman kre,,Neutral,
8107,eta kibhabe sman?,,Neutral,
8108,amra stjikar orthe lingg smta orjn na kra prjnt kii ghtbe ta keu jane naà¥¤,,Neutral,
8109,kkhno ek na,,Neutral,
8110,narii purush kkhni ek njà¦¼à¥¤ eta grhn kra sbstidajà¦¼k,,Neutral,
8111,narii-purush tader obsthane smmanità¥¤ smta abshjk njà¦¼à¥¤,,Neutral,
8112,ki nariike purusher sman kre tole? eti srbtr prshngsit hjà¦¼echilà¥¤,,Neutral,
8113,narii-purush srbtr smmanit o muuljbanà¥¤,,Neutral,
8114,narii-purush kkhno sman njà¦¼ ebng kkhnoi sman hbe naà¥¤,,Neutral,
8115,ajke emn alocna kra onucità¥¤ medisine prbeshika priikshajà¦¼ mejà¦¼eder sbcejà¦¼e bhalo sujog rjà¦¼echeà¥¤,,Neutral,
8116,ami birodhii dlgulor kache stjii kà§ƒtjnà¥¤,,Positive,
8117,birodhii dlgulo bdà¦¼ bdà¦¼ ktha blcheà¥¤,,Positive,
8118,amar nbii khubi buddhiman chilen,,Neutral,
8119,"jdio eti 100% nao hte pare, ete kon sndeh nei je eti ullekhjogjbhabe hras pejà¦¼echeà¥¤",,Neutral,
8120,tara chotbela thekei mstishke genthe ache,,Positive,
8121,lekhkke obhinndn,,Positive,
8122,"eta asle bhalobasa, oprjà¦¼ojniijà¦¼ manush",,Neutral,
8123,jngn apnar mtamt shunte cajà¦¼à¥¤,,Neutral,
8124,tumi amar majà¦¼er smbjà¦¼siià¥¤ ami jani apni khub smart manushà¥¤ ami bangladesher sngbadptre apnar lekha pdà¦¼echià¥¤,,Neutral,
8125,ami stjii apnar sb shbd pchnd,,Positive,
8126,kono purush kbi jdi ei kbita likhten ba blten tahle et smalocna hto naà¥¤,,Neutral,
8127,apnake onek dhnjbadà¥¤,,Positive,
8128,enio ekjn mhan lekhk,,Neutral,
8129,ami tomake kothajà¦¼ pab? ki bhabe tomar sathe jogajog krbo?,,Neutral,
8130,thik blech kbi,,Positive,
8131,ei prijà¦¼ lekhker kaj sbsmjà¦¼ obak kreà¥¤,,Positive,
8132,tar lekhar dhrn khubi sundrà¥¤,,Positive,
8133,"prthmt, lekhar madhjme tini stjke tule dhrte parenà¥¤",,Neutral,
8134,"nariibadii nibndhguli pdà¦¼ar smjà¦¼, ami onubhb krechi je smajer onek ongsh ekhno purano dharna dbara prbhabità¥¤",,Neutral,
8135,"ei postti dekhe, amra nariider smprke amader cintabhabnake ekti ntun dike nijà¦¼e jete parià¥¤",,Neutral,
8136,narii smajer sbabhabik sdsj ebng tader mtamt prkash krte pareà¥¤,,Neutral,
8137,apnar tekst lingg smta amar bojhar pribrtn.,,Positive,
8138,apnar shktishalii shbd dijà¦¼e narii odhikarer jnj dandà¦¼anor jnj apnake dhnjbadà¥¤,,Positive,
8139,tar nariibadii dà§ƒshtibhnggi amake samajik riitiniiti nijà¦¼e prshn tulte onupranit kreà¥¤,,Positive,
8140,tar biti bishbjudà¦¼e nariir kshmtajà¦¼ner alokbrtikaà¥¤,,Positive,
8141,ami nariibadii smsja smadhane apnar sahser prshngsa krià¥¤,,Positive,
8142,tar glp bla prantik knthke kruna ebng shkti dijà¦¼e shktishalii kreà¥¤,,Positive,
8143,apnar kajguli pdà¦¼a samajik njajà¦¼bicarer dike jatrar mtoà¥¤,,Neutral,
8144,tar nariibadii lekha amar jiibne gurutbpuurn kthopkthn sà§ƒshti krecheà¥¤,,Positive,
8145,lingg smtajà¦¼ agrhii je keu tar biti obshji pdà¦¼a ucità¥¤,,Positive,
8146,apnar lekha jebhabe nariider shkti ebng sthitisthapkta udjapn kre ami tar prshngsa krià¥¤,,Positive,
8147,tar kaj lingg ebng pricjà¦¼er gurutbpuurn prshner smadhan kreà¥¤,,Neutral,
8148,nariibadii isjute apnar ekti onnj dà§ƒshtibhnggi rjà¦¼echeà¥¤,,Neutral,
8149,tar bigulo nariibadii cenashonate bjapkbhabe alocità¥¤,,Neutral,
8150,apnar kaj smta smprke clman kthopkthn obdan.,,Neutral,
8151,onek pathk tar lekhake cinta-uddiipk mne krenà¥¤,,Neutral,
8152,tara nariibadii tttber obhelit dikgulor prti dà§ƒshti akrshn kreà¥¤,,Neutral,
8153,tar bi nariibadii sahitj korse ontrbhukt kra hjà¦¼echeà¥¤,,Neutral,
8154,tara lingg rajniitite ekti bhinn dà§ƒshtikon prstab kreà¥¤,,Neutral,
8155,tar lekhar shoilii bibhinn dhrner drshkder kache abedn kreà¥¤,,Neutral,
8156,tar bi bhal gbeshna ebng tthjpuurn.,,Neutral,
8157,joubner shesher dike,,Neutral,
8158,apnar kthagulo shune khub santbna laglo ðŸ™† ami kamna kri sb mejà¦¼ei emn hto,,Positive,
8159,jahan ara imamer mto: jiibn shesh krun,,Neutral,
8160,eta stjà¥¤ tumi thik blchoà¥¤,,Positive,
8161,gopn smprke stj prkasher jnj obhinndn.,,Positive,
8162,ki sundr amader desher sahitj,,Positive,
8163,tara nariibader oitihjgt dà§ƒshtibhnggike cjalenj kreà¥¤,,Neutral,
8164,nariibade tader obdaner jnj tara prshngsit hjà¦¼echeà¥¤,,Neutral,
8165,pathkra samajik njajà¦¼bicarer bishjà¦¼e tar prtishrutir prshngsa krenà¥¤,,Neutral,
8166,tara jtil smsjaguli prishkarbhabe ebng gbhiirbhabe mokabela kreà¥¤,,Neutral,
8167,tar bi nariibader itihaser ontrdà§ƒshti prdan kreà¥¤,,Neutral,
8168,nariibadii pathkder mdhje apnar ekti onugt onusrn rjà¦¼echeà¥¤,,Neutral,
8169,tar pathj sb ptbhuumir pathkder kache ojaksesjogjà¥¤,,Neutral,
8170,tara nariibad ebng onjanj samajik andolner ched onusndhan kreà¥¤,,Neutral,
8171,"keu kharap mntbj krben na, amader iishbr sb dekhen ebng iishbr amader jtn neben",,Neutral,
8172,tar nariibadii ontrdà§ƒshti amar shanubhuuti ebng bojhapdà¦¼ake aro gbhiir krecheà¥¤,,Positive,
8173,apnar shbdguli obhijnta ebng mtamtke prkash kreche ja age niirb chilà¥¤,,Positive,
8174,apnar lekha jebhabe steriotaip ebng kusngskarke cjalenj kre ami tar prshngsa krià¥¤,,Positive,
8175,apnar nariibadii lekhagulo amake onupranit kreche sman odhikarer prti aro beshi prtishrutibddh hteà¥¤,,Positive,
8176,apnar bi amake amar pricjà¦¼ke nihshrtbhabe grhn krar shkti dijà¦¼echeà¥¤,,Positive,
8177,kthin smsjar mokabela krar jnj apnar sahs stjii ashcrjjnkà¥¤,,Positive,
8178,nariibadii sahitj toiri krar jnj apnake dhnjbad ja bjktigtbhabe amar sathe onurnit hjà¦¼à¥¤,,Positive,
8179,apnar lekhagulo amake jiibner skl kshetre lingg smtar pkshe ktha blte onupranit krecheà¥¤,,Positive,
8180,ami apnar lekhajà¦¼ ontrbhukti ebng ched-biccheder prti apnar onggiikarer prshngsa krià¥¤,,Positive,
8181,mne hjà¦¼ tumi kkhno nariir grbhe jnmao nià¥¤,,Neutral,
8182,mhilader smprke ki? smaje ekhno narii ache jara ptitabà§ƒttite liptà¥¤,,Neutral,
8183,dhnjbad bonà¥¤ bishjà¦¼ti et sundrbhabe upsthapn krar jnjà¥¤,,Positive,
8184,tar nariibadii lekha samajik pribrtne glp blar shktir prmanà¥¤,,Positive,
8185,apnar bi amake nariibadii tttber jtilta bujhte sahajj krecheà¥¤,,Positive,
8186,tar lekhagulo nariider mdhje snghtir gurutber ktha mne krijà¦¼e dejà¦¼à¥¤,,Positive,
8187,apnar lekhar madhjme obhelit nariibadii bishjà¦¼gulor upr alokpat krar jnj apnake dhnjbadà¥¤,,Positive,
